Datetime,Search,Article_Count,Stock_value,Pos_Words,Neg_Words,YouTube_Vids,YT_Pos_Words,YT_Neg_Words
39:22.3,disney,29,155.8000031,6,1,,,
45:46.6,disney,29,155.8699951,6,1,,,
51:21.0,disney,31,156.0901947,7,0,,,
58:11.1,disney,27,156.2200012,6,0,,,
05:35.3,disney,35,156.0350037,5,1,,,
13:33.7,disney,30,156.3300018,5,0,,,
25:25.4,disney,35,156.4600067,5,0,,,
31:47.6,disney,34,156.5579071,4,1,,,
38:07.2,disney,36,156.7100067,3,0,,,
50:59.3,disney,33,157.2799988,2,1,,,
58:21.0,disney,33,157.1000061,2,2,,,
06:52.7,disney,40,156.9026031,4,4,,,
13:37.0,disney,39,156.9799957,4,3,,,
19:14.9,disney,33,156.8800049,4,2,,,
25:45.1,disney,36,156.7299957,5,2,,,
31:17.3,disney,29,156.8300018,5,2,,,
43:53.8,disney,29,157.0950012,5,1,,,
51:42.9,disney,31,157.1699982,5,2,,,
00:45.9,disney,40,157.2599945,6,1,,,
07:51.8,disney,43,157.2400055,5,1,,,
16:56.7,disney,38,157.5198975,5,1,,,
23:23.8,disney,33,157.4250031,3,0,,,
29:55.8,disney,27,157.3200073,3,0,,,
36:17.4,disney,25,157.2100067,3,0,,,
41:54.4,disney,23,157.2200012,2,0,,,
49:29.4,disney,26,157.1600037,1,0,,,
57:32.9,disney,22,157.3000031,2,0,,,
44:22.6,disney,31,157.0399933,8,3,,,
49:57.0,disney,34,156.9799957,9,2,,,
55:31.3,disney,31,156.7400055,8,2,,,
08:34.6,disney,33,156.9799957,5,1,,,
15:04.4,disney,31,156.9100037,4,1,,,
21:31.6,disney,34,156.8999939,5,1,,,
28:16.8,disney,30,156.8999939,3,0,,,
40:00.7,disney,26,156.8999939,3,2,,,
46:28.8,disney,31,156.8999939,3,2,,,
52:55.9,disney,29,156.8999939,3,2,,,
59:34.2,disney,31,156.8999939,3,2,,,
06:25.8,disney,45,156.8999939,4,3,,,
42:20.9,disney,26,156.8999939,7,0,,,
55:45.3,disney,24,156.8999939,9,0,,,
03:50.2,disney,30,156.8999939,10,0,,,
10:12.1,disney,32,156.8999939,9,2,,,
17:03.0,disney,32,156.8999939,8,2,,,
23:37.5,disney,32,156.8999939,5,2,,,
32:43.3,disney,27,156.8999939,5,3,,,
45:26.1,disney,23,156.8999939,3,3,,,
51:47.1,disney,19,156.8999939,2,2,,,
58:44.5,disney,21,156.8999939,3,3,,,
24:46.0,disney,15,156.8999939,3,1,,,
33:00.6,disney,11,156.8999939,3,1,,,
39:57.4,disney,11,156.8999939,3,1,,,
48:39.2,disney,10,156.8999939,3,1,,,
56:58.7,disney,11,156.8999939,3,0,,,
04:12.8,disney,17,156.8999939,4,0,,,
11:31.1,disney,18,156.8999939,5,0,,,
19:02.2,disney,19,156.8999939,5,1,,,
24:46.4,disney,20,156.8999939,4,1,,,
30:31.5,disney,22,156.8999939,4,2,,,
37:55.8,disney,20,156.8999939,3,2,,,
44:59.9,disney,22,156.8999939,3,2,,,
51:58.6,disney,28,156.8999939,3,3,,,
58:55.3,disney,21,156.8999939,3,3,,,
05:49.1,disney,27,156.8999939,4,3,,,
14:00.6,disney,29,156.8999939,4,2,,,
25:04.4,disney,20,156.8999939,3,1,,,
30:45.8,disney,19,156.8999939,3,1,,,
36:31.9,disney,17,156.8999939,3,1,,,
43:43.4,disney,13,156.8999939,3,0,,,
50:43.5,disney,13,156.8999939,3,0,,,
56:26.8,disney,14,156.8999939,3,0,,,
04:37.9,disney,14,156.8999939,3,0,,,
14:07.4,disney,17,156.8999939,3,1,,,
23:05.0,disney,17,156.8999939,3,1,,,
31:32.8,disney,15,156.8999939,3,1,,,
41:03.1,disney,16,156.8999939,4,2,,,
46:46.5,disney,15,156.8999939,3,2,,,
52:32.9,disney,13,156.8999939,3,1,,,
00:47.8,disney,13,156.8999939,3,2,,,
07:41.8,disney,13,156.8999939,2,2,,,
15:26.6,disney,12,156.8999939,3,1,,,
25:31.3,disney,14,156.8999939,3,1,,,
32:23.1,disney,13,156.8999939,3,0,,,
01:02.6,disney,15,156.8999939,3,2,,,
07:28.0,disney,15,156.8999939,2,2,,,
13:54.0,disney,14,156.8999939,2,2,,,
22:59.1,disney,12,156.8999939,1,1,,,
29:40.6,disney,14,156.8999939,1,1,,,
37:16.6,disney,14,156.8999939,1,1,,,
44:18.4,disney,14,156.8999939,1,1,,,
50:46.6,disney,13,156.8999939,0,0,,,
57:07.5,disney,13,156.8999939,1,1,,,
31:05.3,disney,9,156.8999939,1,0,,,
35:00.9,disney,11,156.8999939,3,0,,,
43:02.0,disney,13,156.8999939,4,0,,,
49:49.4,disney,13,156.8999939,3,1,,,
56:31.5,disney,14,156.8999939,3,1,,,
02:49.4,disney,17,156.8999939,3,3,,,
15:36.5,disney,20,156.8999939,4,1,,,
21:59.3,disney,20,156.8999939,4,1,,,
35:08.9,disney,13,156.8999939,1,1,,,
42:57.4,disney,15,156.8999939,1,0,,,
49:47.0,disney,14,156.8999939,0,0,,,
57:08.3,disney,14,156.8999939,2,0,,,
02:41.4,disney,19,156.8999939,2,1,,,
08:14.5,disney,18,156.8999939,2,0,,,
16:32.3,disney,22,156.8999939,3,0,,,
22:54.9,disney,21,156.8999939,2,0,,,
31:02.7,disney,22,157.0149994,2,1,,,
36:36.2,disney,23,157.3200073,2,1,,,
43:24.1,disney,23,158.0700073,2,1,,,
49:51.6,disney,20,157.6100006,2,1,,,
56:38.8,disney,19,158.0249939,1,1,,,
28:55.0,disney,24,156.0549927,3,1,,,
37:00.5,disney,22,156.1499939,3,0,,,
43:34.6,disney,20,156.0899963,3,0,,,
50:01.1,disney,19,156.1950073,3,1,,,
55:35.8,disney,19,155.8150024,3,2,,,
03:56.0,disney,34,156.1878967,7,2,,,
18:16.5,disney,36,156.1799927,6,2,,,
23:49.3,disney,33,156.2700043,6,2,,,
30:37.3,disney,30,156.2382965,5,2,,,
36:11.9,disney,28,155.9600067,3,2,,,
42:54.8,disney,25,155.8800049,3,2,,,
47:11.8,disney,23,156.1000061,3,2,,,
48:25.4,disney,20,156.1000061,2,1,,,
52:46.6,disney,22,156.3899994,2,1,,,
54:26.0,disney,21,156.4100037,1,1,,,
56:10.6,disney,19,156.3699951,1,0,,,
03:27.4,disney,34,156.6100006,10,1,,,
10:13.7,disney,38,156.6100006,9,0,,,
15:43.6,disney,35,156.5500031,7,0,,,
21:14.4,disney,33,156.6000061,7,0,,,
26:42.3,disney,31,156.6000061,8,0,,,
32:12.6,disney,29,156.6000061,9,0,,,
37:41.3,disney,28,156.6000061,9,0,,,
43:12.8,disney,33,156.6000061,10,0,,,
48:41.2,disney,25,156.6000061,7,0,,,
56:41.5,disney,22,156.6000061,2,0,,,
03:52.0,disney,37,156.6000061,4,0,,,
13:34.9,disney,32,156.6000061,5,0,,,
17:33.4,disney,32,156.6000061,4,0,,,
18:14.1,disney,27,156.6000061,4,0,,,
18:44.0,disney,26,156.6000061,4,0,,,
19:28.5,disney,25,156.6000061,4,0,,,
20:42.5,disney,30,156.6000061,4,0,,,
22:06.5,disney,31,156.6000061,4,0,,,
22:24.9,disney,30,156.6000061,4,0,,,
25:45.8,disney,25,156.6000061,2,0,,,
25:58.7,disney,25,156.6000061,2,0,,,
26:45.1,disney,23,156.6000061,2,0,,,
27:57.8,disney,24,156.6000061,2,0,,,
28:44.7,disney,25,156.6000061,2,0,,,
31:02.0,disney,21,156.6000061,2,0,,,
32:08.5,disney,21,156.6000061,2,0,,,
33:52.0,disney,21,156.6000061,1,0,,,
34:40.7,disney,21,156.6000061,1,0,,,
35:07.3,disney,20,156.6000061,2,0,,,
35:28.6,disney,20,156.6000061,2,0,,,
35:52.1,disney,20,156.6000061,2,0,,,
36:57.3,disney,20,156.6000061,2,0,,,
38:31.2,disney,20,156.6000061,2,0,,,
41:20.2,disney,19,156.6000061,2,0,,,
43:22.2,disney,19,156.6000061,2,0,20,,
51:40.2,disney,18,156.6000061,1,2,20,,
08:03.9,disney,27,156.6000061,5,3,20,,
21:15.7,disney,35,156.6000061,5,3,20,,
31:33.6,disney,31,156.6000061,3,3,20,,
40:21.1,disney,30,156.6000061,2,3,20,,
47:33.6,disney,27,156.6000061,2,2,20,,
56:18.2,disney,25,156.6000061,1,3,20,,
11:37.7,disney,24,156.6000061,1,1,20,,
17:49.4,disney,16,156.6000061,3,4,20,,
58:33.5,disney,11,156.6000061,4,1,20,,
43:01.5,disney,30,156.0299988,6,4,20,,
49:18.0,disney,28,156.4499969,5,4,20,,
57:34.0,disney,28,156.3173065,4,4,20,,
03:21.0,disney,33,156.4700012,5,4,20,,
12:28.1,disney,33,156.6600037,3,4,20,,
19:56.7,disney,36,157.0200043,3,3,20,,
27:09.9,disney,33,156.8800049,3,4,20,,
40:29.9,disney,30,157.5373993,3,0,20,,
47:53.0,disney,32,157.4700012,5,1,20,,
02:13.2,disney,37,157.5599976,5,1,20,,
09:29.9,disney,36,157.2899933,5,1,20,,
16:48.9,disney,36,157.3899994,5,3,20,,
24:27.4,disney,32,157.6000061,5,3,20,,
44:53.3,disney,31,158.1600037,2,3,20,,
51:41.4,disney,30,157.9199982,1,2,20,,
59:03.3,disney,28,157.8549957,0,2,20,,
07:20.3,disney,32,157.4700012,1,1,20,,
16:53.6,disney,36,157.6799927,3,2,20,,
25:43.4,disney,35,157.8500061,2,2,20,,
34:26.3,disney,32,157.7550049,2,2,20,,
40:11.7,disney,29,157.8300018,2,2,20,,
47:12.7,disney,27,157.8500061,3,3,20,,
56:03.8,disney,27,157.8399963,3,2,20,,
03:28.3,disney,30,157.8500061,4,3,20,,
21:27.6,disney,25,157.6499939,7,3,20,,
28:32.2,disney,24,157.75,7,3,20,,
38:03.9,disney,22,157.6284027,7,2,20,,
46:25.1,disney,21,157.8099976,6,2,20,,
52:10.7,disney,24,157.8249969,6,2,20,,
59:27.2,disney,22,157.9125061,5,2,20,,
08:28.4,disney,42,157.8600006,8,4,20,,
15:29.6,disney,40,157.9799957,6,5,20,,
22:32.5,disney,41,158.0050049,7,4,20,,
29:52.1,disney,36,158,7,3,20,,
35:43.6,disney,38,157.8600006,6,3,20,,
41:33.8,disney,38,157.7852936,8,3,20,,
47:19.5,disney,31,157.6199951,7,3,20,,
54:23.5,disney,29,157.8099976,7,3,20,,
00:11.6,disney,40,157.8899994,8,3,20,,
09:44.5,disney,39,157.8899994,10,4,20,,
15:30.8,disney,29,157.8699951,8,3,20,,
22:31.9,disney,30,157.8899994,5,2,20,,
28:20.2,disney,30,157.8899994,6,2,20,,
34:12.7,disney,27,157.8899994,4,2,20,,
41:39.0,disney,30,157.8899994,6,2,20,,
48:45.2,disney,29,157.8899994,5,2,20,,
56:49.7,disney,28,157.8899994,5,2,20,,
02:44.8,disney,39,157.8899994,7,1,20,,
12:19.1,disney,38,157.8899994,5,0,20,,
18:17.0,disney,32,157.8899994,4,0,20,,
25:54.8,disney,35,157.8899994,6,0,20,,
36:52.5,disney,25,157.8899994,3,0,20,,
43:57.0,disney,27,157.8899994,3,0,20,,
52:07.3,disney,27,157.8899994,3,0,20,,
59:58.1,disney,28,157.8899994,2,0,20,,
07:02.0,disney,30,157.8899994,1,0,20,,
14:07.7,disney,27,157.8899994,1,0,20,,
24:55.1,disney,26,157.8899994,0,0,20,,
32:19.5,disney,28,157.8899994,0,0,20,,
39:28.9,disney,22,157.8899994,0,0,20,,
45:19.7,disney,23,157.8899994,0,0,20,,
55:08.6,disney,18,157.8899994,0,0,20,,
04:51.1,disney,27,157.8899994,2,0,20,,
11:53.7,disney,27,157.8899994,3,0,20,,
20:02.2,disney,25,157.8899994,4,0,20,,
29:36.1,disney,16,157.8899994,2,1,20,,
37:57.5,disney,13,157.8899994,2,1,20,,
47:38.1,disney,14,157.8899994,3,2,20,,
54:42.7,disney,8,157.8899994,1,1,20,,
00:42.3,disney,17,157.8899994,1,2,20,,
06:32.0,disney,20,157.8899994,3,2,20,,
14:49.9,disney,18,157.8899994,2,3,20,,
21:07.3,disney,18,157.8899994,3,2,20,,
29:35.0,disney,20,157.8899994,4,3,20,,
35:25.8,disney,21,157.8899994,4,3,20,,
45:05.3,disney,19,157.8899994,3,2,20,,
52:23.1,disney,18,157.8899994,3,2,20,,
59:39.5,disney,15,157.8899994,4,2,20,,
08:20.9,disney,17,157.8899994,4,0,20,,
14:11.9,disney,20,157.8899994,3,2,20,,
23:02.9,disney,18,157.8899994,3,2,20,,
32:03.6,disney,14,157.8899994,1,2,20,,
40:59.3,disney,17,157.8899994,1,2,20,,
46:47.4,disney,14,157.8899994,1,2,20,,
53:02.0,disney,14,157.8899994,1,2,20,,
01:21.7,disney,19,157.8899994,3,3,20,,
10:31.5,disney,18,157.8899994,2,1,20,,
17:34.6,disney,17,157.8899994,2,0,20,,
26:24.4,disney,21,157.8899994,2,0,20,,
33:52.3,disney,17,157.8899994,2,0,20,,
41:51.8,disney,18,157.8899994,1,0,20,,
49:38.4,disney,13,157.8899994,0,0,20,,
00:25.0,disney,18,157.8899994,2,0,20,,
07:46.3,disney,20,157.8899994,2,0,20,,
14:56.5,disney,19,157.8899994,2,0,20,,
21:58.7,disney,14,157.8899994,3,0,20,,
30:39.4,disney,15,157.8899994,1,0,20,,
39:13.1,disney,15,157.8899994,1,0,20,,
45:00.5,disney,18,157.8899994,1,0,20,,
52:08.5,disney,15,157.8899994,0,0,20,,
59:10.9,disney,15,157.8899994,1,0,20,,
06:15.5,disney,23,157.8899994,1,0,20,,
13:18.0,disney,20,157.8899994,1,1,20,,
19:05.4,disney,14,157.8899994,1,1,20,,
28:54.9,disney,12,157.8899994,1,1,20,,
38:27.0,disney,8,157.8899994,1,1,20,,
46:25.5,disney,9,157.8899994,2,1,20,,
57:45.5,disney,4,157.8899994,0,1,20,,
03:30.7,disney,10,157.8899994,1,0,20,,
12:05.5,disney,11,157.8899994,1,0,20,,
20:22.4,disney,13,157.8899994,2,0,20,,
27:25.7,disney,12,157.8899994,2,0,20,,
33:12.4,disney,15,157.8899994,4,0,20,,
40:58.2,disney,17,157.8899994,3,0,20,,
51:46.2,disney,17,157.8899994,3,0,20,,
07:42.0,disney,16,157.8899994,2,0,20,,
13:29.2,disney,13,157.8899994,1,0,20,,
20:33.3,disney,14,157.8899994,0,0,20,,
27:51.0,disney,14,157.8899994,0,0,20,,
35:10.2,disney,12,157.8899994,0,0,20,,
49:40.1,disney,15,157.8899994,1,0,20,,
56:00.2,disney,13,157.8899994,1,0,20,,
02:15.0,disney,13,157.8899994,1,0,20,,
13:01.2,disney,11,157.8899994,1,1,20,,
20:01.4,disney,14,157.8899994,1,1,20,,
27:25.8,disney,15,157.8899994,1,1,20,,
34:26.6,disney,15,157.8899994,1,1,20,,
41:48.7,disney,16,157.8899994,1,1,20,,
51:31.6,disney,14,157.8899994,2,0,20,,
00:04.6,disney,18,157.8899994,2,0,20,,
09:39.3,disney,18,157.8899994,2,1,20,,
16:48.4,disney,16,157.8899994,1,2,20,,
25:05.5,disney,13,157.8899994,1,2,20,,
32:07.1,disney,16,157.8899994,2,2,20,,
40:04.9,disney,16,157.8899994,4,2,20,,
47:05.6,disney,15,157.8899994,2,2,20,,
55:42.7,disney,16,157.8899994,1,1,20,,
03:23.6,disney,19,157.8899994,3,1,20,,
09:08.9,disney,20,157.8899994,3,1,20,,
18:43.5,disney,23,157.8899994,4,1,20,,
24:43.1,disney,26,157.8899994,5,1,20,,
31:45.9,disney,23,157.8899994,3,1,20,,
43:18.2,disney,21,157.8899994,3,1,20,,
54:32.5,disney,19,157.8899994,3,0,20,,
02:03.3,disney,31,157.8899994,5,2,20,,
11:00.6,disney,30,157.8899994,5,4,20,,
18:02.6,disney,24,157.8899994,2,4,20,,
25:06.7,disney,27,157.8899994,2,3,20,,
32:08.4,disney,23,157.8899994,1,3,20,,
41:40.8,disney,22,157.8899994,1,3,20,,
51:12.7,disney,23,157.8899994,3,3,20,,
59:29.6,disney,22,157.8899994,3,3,20,,
08:05.2,disney,25,157.8899994,4,1,20,,
15:42.6,disney,25,157.8899994,3,1,20,,
22:47.6,disney,18,157.8899994,3,1,20,,
32:20.8,disney,21,157.8899994,4,2,20,,
39:21.8,disney,20,157.8899994,4,2,20,,
49:06.7,disney,18,157.8899994,1,3,20,,
55:14.0,disney,17,157.8899994,1,2,20,,
04:01.1,disney,25,157.8899994,1,2,20,,
12:30.7,disney,19,157.8899994,1,1,20,,
19:35.6,disney,19,157.8899994,3,1,20,,
27:57.7,disney,18,157.8899994,4,1,20,,
38:00.6,disney,21,157.8899994,5,2,20,,
46:47.4,disney,17,157.8899994,3,2,20,,
53:49.7,disney,15,157.8899994,4,2,20,,
00:54.2,disney,23,157.8899994,7,2,20,,
08:42.0,disney,30,157.8899994,5,2,20,,
15:46.2,disney,33,157.8899994,2,2,20,,
24:50.4,disney,35,157.8899994,2,2,20,,
35:39.2,disney,32,157.9299927,3,2,20,,
43:57.6,disney,34,157.7400055,4,2,20,,
50:04.7,disney,36,158.1399994,5,2,20,,
59:28.4,disney,34,158.2299957,6,2,20,,
05:19.2,disney,34,157.5549927,6,3,20,,
13:49.9,disney,29,157.6842041,6,2,20,,
23:24.3,disney,23,157.4700012,4,1,20,,
31:09.9,disney,20,157.3699951,5,1,20,,
36:57.3,disney,22,157.3200073,5,1,20,,
44:07.8,disney,21,156.3899994,4,0,20,,
49:53.6,disney,19,156.4299927,3,1,21,,
58:12.5,disney,25,156.8999939,7,1,20,,
05:24.2,disney,31,157.1999969,6,1,20,,
13:33.1,disney,35,157.1900024,6,1,20,,
20:49.6,disney,36,157.4396973,7,1,20,,
29:27.9,disney,39,157.741394,6,2,20,,
37:58.0,disney,34,157.8778076,5,2,20,,
46:32.4,disney,36,157.7599945,5,2,20,,
52:56.7,disney,41,157.7799988,5,2,20,,
00:15.7,disney,50,157.7899933,6,2,20,,
10:20.6,disney,43,157.6600037,5,4,20,,
29:26.4,disney,37,157.9781036,4,1,20,,
40:45.9,disney,30,157.7384949,5,1,20,,
49:04.5,disney,23,157.8500061,6,1,20,,
57:28.9,disney,24,158.0200043,4,2,20,,
05:03.1,disney,41,157.8439941,6,3,20,,
12:36.3,disney,40,157.8099976,6,1,20,,
21:12.5,disney,39,157.7400055,7,1,20,,
29:31.4,disney,39,157.5399933,7,2,20,,
35:52.9,disney,41,157.6000061,7,2,20,,
44:21.5,disney,30,157.6849976,5,1,20,,
51:44.4,disney,29,157.7942047,2,0,20,,
59:07.0,disney,26,157.6499939,0,0,20,,
04:54.0,disney,28,157.7003937,3,1,20,,
12:37.2,disney,34,157.9250031,4,1,20,,
24:09.0,disney,30,158.0700073,4,2,20,,
32:24.2,disney,32,157.9360046,4,2,20,,
40:39.8,disney,32,157.9120026,3,4,20,,
47:42.8,disney,30,157.8650055,1,4,20,,
02:18.2,disney,42,158.1399994,2,4,20,,
08:07.2,disney,41,158.0099945,3,4,20,,
17:11.4,disney,41,158.1000061,3,5,20,,
27:03.4,disney,39,158.0399933,3,8,20,,
34:20.1,disney,32,157.9093018,4,5,20,,
41:24.9,disney,33,157.7281036,4,4,20,,
49:28.8,disney,28,157.6750031,5,5,20,,
56:41.5,disney,25,157.8699951,4,4,20,,
02:26.4,disney,28,157.7400055,4,4,20,,
09:46.9,disney,26,157.8000031,6,4,20,,
16:49.1,disney,27,157.8200073,7,3,20,,
23:53.3,disney,25,157.8000031,9,3,20,,
39:53.8,disney,24,157.8000031,8,2,20,,
49:27.1,disney,21,157.8000031,7,1,20,,
00:14.6,disney,31,157.8000031,8,2,20,,
11:03.6,disney,31,157.8000031,4,2,20,,
16:53.4,disney,32,157.8000031,3,2,20,,
35:05.1,disney,37,157.8000031,2,1,20,,
42:06.8,disney,35,157.8000031,1,2,20,,
50:24.1,disney,35,157.8000031,1,1,20,,
58:59.1,disney,30,157.8000031,1,1,20,,
06:04.1,disney,39,157.8000031,2,0,20,,
11:51.3,disney,36,157.8000031,1,0,20,,
19:26.6,disney,26,157.8000031,1,0,20,,
26:28.8,disney,23,157.8000031,0,0,20,,
36:12.8,disney,21,157.8000031,0,2,20,,
41:59.6,disney,19,157.8000031,0,2,20,,
49:01.5,disney,17,157.8000031,0,2,20,,
58:32.0,disney,13,157.8000031,1,2,20,,
06:11.2,disney,22,157.8000031,3,2,20,,
11:58.3,disney,21,157.8000031,3,2,20,,
17:43.2,disney,22,157.8000031,3,2,20,,
25:02.9,disney,23,157.8000031,4,1,20,,
40:10.0,disney,25,157.8000031,4,1,20,,
47:40.0,disney,28,157.8000031,4,1,20,,
55:19.8,disney,24,157.8000031,3,1,20,,
02:55.9,disney,27,157.8000031,4,1,20,,
09:59.9,disney,27,157.8000031,3,1,20,,
18:22.8,disney,23,157.8000031,1,1,20,,
25:41.3,disney,23,157.8000031,2,1,20,,
31:37.4,disney,23,157.8000031,1,0,20,,
39:02.7,disney,19,157.8000031,1,0,20,,
45:19.2,disney,21,157.8000031,1,0,20,,
03:34.2,disney,27,157.8000031,4,0,20,,
21:32.3,disney,21,157.8000031,4,0,20,,
28:40.7,disney,18,157.8000031,4,0,20,,
35:51.0,disney,17,157.8000031,4,0,20,,
47:31.4,disney,13,157.8000031,4,0,20,,
55:51.4,disney,13,157.8000031,3,0,20,,
02:53.7,disney,11,157.8000031,1,0,20,,
13:24.4,disney,11,157.8000031,0,1,20,,
19:09.4,disney,12,157.8000031,1,1,20,,
25:09.5,disney,13,157.8000031,1,1,20,,
31:00.9,disney,12,157.8000031,1,1,20,,
38:46.8,disney,13,157.8000031,2,1,20,,
46:48.8,disney,11,157.8000031,1,1,20,,
52:38.1,disney,9,157.8000031,0,1,20,,
00:10.8,disney,13,157.8000031,0,1,20,,
08:09.7,disney,14,157.8000031,0,0,20,,
13:57.7,disney,15,157.8000031,0,0,20,,
24:44.7,disney,16,157.8000031,0,0,20,,
37:14.5,disney,11,157.8000031,0,0,20,,
42:59.5,disney,10,157.8000031,0,0,20,,
52:32.4,disney,10,157.8000031,0,0,20,,
02:02.9,disney,10,157.8000031,0,0,20,,
07:49.7,disney,9,157.8000031,1,0,20,,
13:36.6,disney,9,157.8000031,2,0,20,,
23:36.0,disney,12,157.8000031,3,0,20,,
32:20.6,disney,11,157.8000031,3,0,20,,
40:01.3,disney,14,157.8000031,4,0,20,,
47:42.3,disney,14,157.8000031,4,0,20,,
56:08.2,disney,15,157.8000031,4,0,20,,
01:54.2,disney,18,157.8000031,4,1,20,,
10:12.5,disney,13,157.8000031,3,0,20,,
17:35.9,disney,8,157.8000031,2,0,20,,
27:06.0,disney,6,157.8000031,2,0,20,,
37:06.2,disney,5,157.8000031,1,0,20,,
47:15.4,disney,7,157.8000031,1,0,20,,
00:31.1,disney,13,157.8000031,0,0,20,,
09:21.7,disney,11,157.8000031,0,0,20,,
17:39.9,disney,11,157.8000031,0,0,20,,
29:57.6,disney,10,157.8000031,0,0,20,,
36:04.7,disney,8,157.8000031,1,0,20,,
43:23.2,disney,9,157.8000031,1,0,20,,
52:40.2,disney,11,157.8000031,3,0,20,,
59:40.7,disney,9,157.8000031,2,0,20,,
05:42.5,disney,14,157.8000031,4,0,20,,
13:58.3,disney,17,157.8000031,3,0,20,,
23:28.7,disney,15,157.8000031,2,0,20,,
31:15.2,disney,15,157.8000031,3,0,20,,
39:33.5,disney,14,157.8000031,3,0,20,,
47:56.8,disney,12,157.8000031,3,0,20,,
56:44.0,disney,12,157.8000031,1,0,20,,
03:50.6,disney,11,157.8000031,1,0,20,,
31:12.1,disney,10,157.8000031,0,0,20,,
40:37.5,disney,11,157.8000031,0,0,20,,
48:04.3,disney,13,157.8000031,0,0,20,,
56:22.9,disney,16,157.8000031,0,2,20,,
03:23.3,disney,18,157.8000031,0,2,20,,
11:40.6,disney,19,157.8000031,1,2,20,,
18:57.8,disney,16,157.8000031,1,2,20,,
24:46.8,disney,15,157.8000031,1,2,20,,
34:52.3,disney,18,157.8000031,1,2,20,,
43:08.0,disney,14,157.8000031,1,2,20,,
50:24.7,disney,13,157.8000031,2,0,20,,
57:25.2,disney,9,157.8000031,1,0,20,,
04:24.1,disney,15,157.8000031,1,1,20,,
10:11.8,disney,19,157.8000031,2,0,20,,
15:56.6,disney,18,157.8000031,2,0,20,,
22:58.2,disney,19,157.8000031,3,0,20,,
38:20.1,disney,19,157.8000031,3,1,20,,
47:56.3,disney,15,157.8000031,1,1,20,,
55:21.7,disney,15,157.8000031,3,0,20,,
01:08.0,disney,20,157.8000031,1,1,20,,
10:18.6,disney,16,157.8000031,3,2,20,,
22:43.7,disney,16,157.8000031,4,2,20,,
30:01.5,disney,14,157.8000031,4,1,20,,
46:39.5,disney,19,157.8000031,3,3,20,,
52:26.3,disney,21,157.8000031,3,1,20,,
59:28.1,disney,21,157.8000031,3,1,20,,
06:31.3,disney,25,157.8000031,3,2,20,,
13:32.2,disney,28,157.8000031,4,2,20,,
23:06.5,disney,26,157.8000031,5,2,20,,
31:24.2,disney,23,157.8000031,3,2,20,,
40:08.4,disney,24,157.8000031,2,0,20,,
48:23.7,disney,20,157.8000031,1,1,20,,
07:31.0,disney,22,157.8000031,1,1,20,,
15:51.2,disney,25,157.8000031,1,2,20,,
35:09.6,disney,26,158.0899963,1,2,20,,
43:19.8,disney,21,158.1499939,2,1,20,,
49:05.6,disney,22,158.1499939,2,1,20,,
54:55.1,disney,21,158.1703949,1,1,20,,
02:48.0,disney,36,158.0700073,1,0,20,,
09:52.9,disney,38,157.5149994,2,0,20,,
15:41.8,disney,38,157.7149963,2,1,20,,
21:45.5,disney,40,157.3500061,4,1,20,,
28:48.3,disney,48,157.4400024,5,1,20,,
36:20.7,disney,43,157.4691925,4,2,20,,
42:19.2,disney,39,157.5899963,5,2,20,,
51:08.8,disney,38,157.3518982,4,3,20,,
59:27.5,disney,31,157.4550018,5,3,20,,
08:07.3,disney,36,157.6999969,4,3,20,,
15:12.1,disney,35,157.6000061,4,3,20,,
26:03.1,disney,38,157.9600067,4,4,20,,
34:22.8,disney,38,157.7498932,5,4,20,,
41:24.5,disney,36,157.6401062,5,3,20,,
47:30.2,disney,31,157.8699951,3,2,20,,
55:18.6,disney,35,157.7400055,3,2,20,,
02:22.2,disney,42,157.3300018,4,4,20,,
09:27.2,disney,44,157.1499939,6,5,20,,
24:11.1,disney,45,156.5590057,4,4,20,,
52:22.7,disney,32,156.7100067,3,1,20,,
00:24.0,disney,34,156.7799988,2,2,20,,
06:14.0,disney,29,156.6799927,3,2,20,,
13:44.5,disney,23,156.6600037,3,2,20,,
23:37.5,disney,29,156.6900024,3,1,20,,
31:57.5,disney,22,156.5500031,3,0,20,,
39:08.0,disney,23,156.4100037,5,0,20,,
46:51.9,disney,23,156.1399994,4,1,20,,
53:55.3,disney,21,156.1661987,2,1,20,,
00:59.3,disney,28,156.5050049,2,2,20,,
09:28.3,disney,27,156.2599945,5,3,20,,
16:47.7,disney,24,156.0686035,5,3,20,,
22:37.4,disney,30,156.0800018,4,2,20,,
29:46.3,disney,26,156.1699982,2,1,20,,
35:56.5,disney,28,156.2899933,2,1,20,,
43:46.3,disney,26,156.0449982,2,0,20,,
53:20.4,disney,24,156.2350006,1,0,20,,
03:05.7,disney,34,156.0050049,0,1,20,,
13:15.7,disney,32,156.1900024,0,1,20,,
19:03.5,disney,28,156.1000061,0,2,20,,
24:54.3,disney,29,155.908493,0,1,20,,
32:25.0,disney,22,156.1100006,0,1,20,,
41:04.6,disney,27,155.7899933,0,1,20,,
48:07.3,disney,21,155.5700073,0,1,20,,
57:39.4,disney,24,155.3899994,2,1,20,,
05:58.7,disney,44,155.4400024,5,2,20,,
14:17.1,disney,37,155.5399933,6,2,20,,
20:06.8,disney,33,155.4400024,5,1,20,,
28:33.1,disney,32,155.4400024,6,2,20,,
36:51.2,disney,24,155.4400024,7,1,20,,
