Datetime,Search,Article_Count,Stock_value,Pos_Words,Neg_Words,YouTube_Vids
2022-02-17 07:23:42.612057,trans+global+group+inc,0,0.016499999910593033,0,0,0,0,0
2022-02-17 07:29:32.909043,trans+global+group+inc,0,0.016499999910593033,0,0,0,0,0
2022-02-17 07:35:22.511152,trans+global+group+inc,0,0.016499999910593033,0,0,0,0,0
2022-02-17 07:41:15.017359,trans+global+group+inc,0,0.016499999910593033,0,0,0,0,0
2022-02-17 07:47:01.621537,trans+global+group+inc,0,0.01730000041425228,0,0,0,0,0
2022-02-17 07:52:47.450288,trans+global+group+inc,0,0.017400000244379044,0,0,0,0,0
2022-02-17 07:58:35.102955,trans+global+group+inc,0,0.017650000751018524,0,0,0,0,0
2022-02-17 08:04:23.970742,trans+global+group+inc,0,0.017500000074505806,0,0,0,0,0
2022-02-17 08:10:13.199841,trans+global+group+inc,0,0.01730000041425228,0,0,0,0,0
2022-02-17 08:15:59.084646,trans+global+group+inc,0,0.017750000581145287,0,0,0,0,0
2022-02-17 08:21:46.918594,trans+global+group+inc,0,0.017799999564886093,0,0,0,0,0
2022-02-17 08:27:33.200456,trans+global+group+inc,0,0.01759999990463257,0,0,0,0,0
2022-02-17 08:33:19.611544,trans+global+group+inc,0,0.01769999973475933,0,0,0,0,0
2022-02-17 08:39:10.677948,trans+global+group+inc,0,0.017500000074505806,0,0,0,0,0
2022-02-17 08:44:56.296213,trans+global+group+inc,0,0.01759999990463257,0,0,0,0,0
2022-02-17 08:50:44.585836,trans+global+group+inc,0,0.017750000581145287,0,0,0,0,0
2022-02-17 08:56:31.165486,trans+global+group+inc,0,0.01769999973475933,0,0,0,0,0
2022-02-17 09:02:19.119407,trans+global+group+inc,0,0.01769999973475933,0,0,0,0,0
2022-02-17 09:08:05.983366,trans+global+group+inc,0,0.01759999990463257,0,0,0,0,0
2022-02-17 09:13:57.494514,trans+global+group+inc,0,0.01769999973475933,0,0,0,0,0
2022-02-17 09:19:44.139204,trans+global+group+inc,0,0.017899999395012856,0,0,0,0,0
2022-02-17 09:25:30.022555,trans+global+group+inc,0,0.01834999956190586,0,0,0,0,0
2022-02-17 09:31:18.428197,trans+global+group+inc,0,0.018699999898672104,0,0,0,0,0
2022-02-17 09:37:08.166843,trans+global+group+inc,0,0.01889999955892563,0,0,0,0,0
2022-02-17 09:42:56.254329,trans+global+group+inc,0,0.018650000914931297,0,0,0,0,0
2022-02-17 09:48:49.900138,trans+global+group+inc,0,0.01850000023841858,0,0,0,0,0
2022-02-17 09:54:39.958247,trans+global+group+inc,0,0.018449999392032623,0,0,0,0,0
2022-02-17 10:00:28.854579,trans+global+group+inc,0,0.01850000023841858,0,0,0,0,0
2022-02-17 10:06:19.196601,trans+global+group+inc,0,0.018799999728798866,0,0,0,0,0
2022-02-17 10:12:08.083024,trans+global+group+inc,0,0.018400000408291817,0,0,0,0,0
2022-02-17 10:17:57.290167,trans+global+group+inc,0,0.01850000023841858,0,0,0,0,0
2022-02-17 10:23:44.098656,trans+global+group+inc,0,0.01860000006854534,0,0,0,0,0
2022-02-17 10:29:36.221379,trans+global+group+inc,0,0.018699999898672104,0,0,0,0,0
2022-02-17 10:35:24.454346,trans+global+group+inc,0,0.018449999392032623,0,0,0,0,0
2022-02-17 10:41:12.162676,trans+global+group+inc,0,0.01810000091791153,0,0,0,0,0
2022-02-17 10:47:01.243953,trans+global+group+inc,0,0.0182499997317791,0,0,0,0,0
2022-02-17 10:52:49.410397,trans+global+group+inc,0,0.01759999990463257,0,0,0,0,0
2022-02-17 10:58:40.936905,trans+global+group+inc,0,0.017750000581145287,0,0,0,0,0
2022-02-17 11:04:39.939079,trans+global+group+inc,0,0.017349999397993088,0,0,0,0,0
2022-02-17 11:10:32.547927,trans+global+group+inc,0,0.01720000058412552,0,0,0,0,0
2022-02-17 11:16:22.396501,trans+global+group+inc,0,0.01679999940097332,0,0,0,0,0
2022-02-17 11:22:14.963382,trans+global+group+inc,0,0.017000000923871994,0,0,0,0,0
2022-02-17 11:28:07.514439,trans+global+group+inc,0,0.016450000926852226,0,0,0,0,0
2022-02-17 11:33:59.285211,trans+global+group+inc,0,0.016850000247359276,0,0,1,0,0
2022-02-17 11:39:50.830694,trans+global+group+inc,0,0.016599999740719795,0,0,1,0,0
2022-02-17 11:45:41.138738,trans+global+group+inc,0,0.015799999237060547,0,0,1,0,0
2022-02-17 11:51:28.695780,trans+global+group+inc,0,0.016699999570846558,0,0,2,0,0
2022-02-17 11:57:19.358512,trans+global+group+inc,0,0.016599999740719795,0,0,2,0,0
2022-02-17 12:03:06.816700,trans+global+group+inc,0,0.016300000250339508,0,0,2,0,0
2022-02-17 12:08:56.310980,trans+global+group+inc,0,0.016450000926852226,0,0,2,0,0
2022-02-17 12:14:46.120340,trans+global+group+inc,0,0.01640000008046627,0,0,1,0,0
2022-02-17 12:20:38.685729,trans+global+group+inc,0,0.016200000420212746,0,0,1,0,0
2022-02-17 12:26:27.574967,trans+global+group+inc,0,0.016499999910593033,0,0,1,0,0
2022-02-17 12:32:15.542418,trans+global+group+inc,0,0.016599999740719795,0,0,1,0,0
2022-02-17 12:38:04.121938,trans+global+group+inc,0,0.01640000008046627,0,0,1,0,0
2022-02-17 12:43:52.503965,trans+global+group+inc,0,0.016850000247359276,0,0,1,0,0
2022-02-17 12:49:42.737351,trans+global+group+inc,0,0.017000000923871994,0,0,0,0,0
2022-02-17 12:55:32.889534,trans+global+group+inc,0,0.01679999940097332,0,0,0,0,0
2022-02-17 13:01:22.876598,trans+global+group+inc,0,0.016750000417232513,0,0,0,0,0
2022-02-17 13:07:12.720438,trans+global+group+inc,0,0.01679999940097332,0,0,0,0,0
2022-02-17 13:13:02.806672,trans+global+group+inc,0,0.01679999940097332,0,0,0,0,0
2022-02-17 13:18:49.816530,trans+global+group+inc,0,0.016750000417232513,0,0,0,0,0
2022-02-17 13:24:40.669130,trans+global+group+inc,0,0.01679999940097332,0,0,0,0,0
2022-02-17 13:30:29.444011,trans+global+group+inc,0,0.01640000008046627,0,0,0,0,0
2022-02-17 13:36:14.974807,trans+global+group+inc,0,0.01640000008046627,0,0,0,0,0
2022-02-17 13:42:01.957325,trans+global+group+inc,0,0.01640000008046627,0,0,0,0,0
2022-02-17 13:47:47.997504,trans+global+group+inc,0,0.016300000250339508,0,0,0,0,0
2022-02-17 13:53:34.197734,trans+global+group+inc,0,0.01640000008046627,0,0,0,0,0
2022-02-17 13:59:26.175976,trans+global+group+inc,0,0.016699999570846558,0,0,0,0,0
2022-02-17 14:05:12.668405,trans+global+group+inc,0,0.016899999231100082,0,0,0,0,0
2022-02-17 14:11:03.254190,trans+global+group+inc,0,0.016499999910593033,0,0,1,0,0
2022-02-17 14:16:51.360701,trans+global+group+inc,0,0.016200000420212746,0,0,1,0,0
2022-02-17 14:22:46.644307,trans+global+group+inc,0,0.016200000420212746,0,0,1,0,0
2022-02-17 14:28:48.934758,trans+global+group+inc,0,0.016200000420212746,0,0,1,0,0
2022-02-17 14:34:53.144210,trans+global+group+inc,0,0.016200000420212746,0,0,1,0,0
2022-02-17 14:41:01.363191,trans+global+group+inc,0,0.016200000420212746,0,0,1,0,0
2022-02-17 14:47:05.527339,trans+global+group+inc,0,0.016200000420212746,0,0,1,0,0
2022-02-17 16:25:16.467080,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 16:35:21.496824,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 16:41:15.035788,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 16:47:06.590219,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 16:52:56.646335,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 16:58:48.955183,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 17:04:48.285442,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 17:10:39.755131,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 17:16:32.419279,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 17:22:20.285000,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 17:28:09.098326,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 17:33:58.583384,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 17:39:48.445954,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 17:45:38.853461,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 17:51:28.327995,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 17:57:15.496752,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 18:03:01.404986,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 18:08:50.893415,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 18:14:40.131681,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 18:20:31.207079,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 18:26:20.373950,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 18:32:09.198516,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 18:37:58.856308,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 18:43:48.157912,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 18:49:36.604746,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 18:55:24.174362,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 19:01:14.820256,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 19:07:05.443379,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 19:12:54.657561,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 19:18:44.705599,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 19:24:33.729579,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 19:30:24.237087,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 19:36:12.987823,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 19:42:03.762996,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 19:47:51.738382,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 19:53:39.105628,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 19:59:43.135306,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 20:05:35.551832,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 20:11:25.479293,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 20:17:13.119342,trans+global+group+inc,1,0.016200000420212746,0,0,0,0,0
2022-02-17 20:23:01.221145,trans+global+group+inc,1,0.016200000420212746,0,0,0,0,0
2022-02-17 20:28:49.653593,trans+global+group+inc,1,0.016200000420212746,0,0,0,0,0
2022-02-17 20:34:37.998449,trans+global+group+inc,1,0.016200000420212746,0,0,0,0,0
2022-02-17 20:40:25.445162,trans+global+group+inc,1,0.016200000420212746,0,0,0,0,0
2022-02-17 20:46:16.089391,trans+global+group+inc,1,0.016200000420212746,0,0,0,0,0
2022-02-17 20:52:01.788418,trans+global+group+inc,1,0.016200000420212746,0,0,0,0,0
2022-02-17 20:57:51.449286,trans+global+group+inc,1,0.016200000420212746,0,0,0,0,0
2022-02-17 21:03:39.027878,trans+global+group+inc,1,0.016200000420212746,0,0,0,0,0
2022-02-17 21:09:24.885453,trans+global+group+inc,1,0.016200000420212746,0,0,0,0,0
2022-02-17 21:15:11.847201,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 21:20:59.174993,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 21:26:49.535956,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 21:32:36.663886,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 21:38:23.642929,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 21:44:12.634263,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 21:49:58.589433,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 21:55:44.141647,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 22:01:30.347548,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 22:07:18.142973,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 22:13:03.467179,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 22:18:51.449607,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 22:24:37.545507,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 22:30:25.060297,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 22:36:11.066161,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 22:41:58.687333,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 22:47:45.954625,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 22:53:29.111868,trans+global+group+inc,1,0.016200000420212746,1,0,0,0,0
2022-02-17 22:59:15.092119,trans+global+group+inc,1,0.016200000420212746,1,0,0,0,0
2022-02-17 23:04:59.785169,trans+global+group+inc,1,0.016200000420212746,1,0,0,0,0
2022-02-17 23:10:45.512631,trans+global+group+inc,1,0.016200000420212746,1,0,0,0,0
2022-02-17 23:16:41.317343,trans+global+group+inc,1,0.016200000420212746,1,0,0,0,0
2022-02-17 23:22:33.502124,trans+global+group+inc,1,0.016200000420212746,1,0,0,0,0
2022-02-17 23:28:18.325189,trans+global+group+inc,1,0.016200000420212746,1,0,0,0,0
2022-02-17 23:34:05.477995,trans+global+group+inc,1,0.016200000420212746,1,0,0,0,0
2022-02-17 23:39:51.601127,trans+global+group+inc,1,0.016200000420212746,1,0,0,0,0
2022-02-17 23:45:39.184702,trans+global+group+inc,1,0.016200000420212746,1,0,0,0,0
2022-02-17 23:51:26.948660,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-17 23:57:11.746950,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 00:02:56.962447,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 00:08:45.125773,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 00:14:31.207911,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 00:20:17.836430,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 00:26:03.724455,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 00:31:51.136419,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 00:37:36.052437,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 00:43:22.824339,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 00:49:09.290877,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 00:54:55.281135,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 01:00:39.494125,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 01:06:29.718186,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 01:12:14.319912,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 01:17:58.771881,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 01:23:46.071511,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 01:29:31.829358,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 01:35:19.340014,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 01:41:04.426273,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 01:46:53.250892,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 01:52:38.706685,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 01:58:25.236654,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 02:04:11.763179,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 02:09:56.129054,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 02:15:42.998580,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 02:21:26.602910,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 02:27:12.699502,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 02:32:56.920850,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 02:38:40.821537,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 02:44:26.558180,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 02:50:09.644809,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 02:55:54.724529,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 03:01:42.138143,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 03:07:30.886143,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 03:13:17.705626,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 03:19:02.191577,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 03:24:48.677426,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 03:30:34.350738,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 03:36:20.071537,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 03:42:05.568892,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 03:47:51.129324,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 03:53:39.699422,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 03:59:23.132927,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 04:05:07.203119,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 04:10:52.637592,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 04:16:40.857591,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 04:22:27.402816,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 04:28:13.690039,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 04:34:01.377941,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 04:39:45.167714,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 04:45:30.387083,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 04:51:16.260443,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 04:57:05.401292,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 05:02:51.982962,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 05:08:38.581502,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 05:14:24.621756,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 05:20:11.382069,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 05:25:59.086992,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 05:31:47.305105,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 05:37:32.443035,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 05:43:18.858361,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 05:49:05.470518,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 05:54:55.181941,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 06:00:42.726202,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 06:06:30.069985,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 06:12:22.106960,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 06:18:08.953277,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 06:23:56.413829,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 06:29:44.747907,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 06:35:33.703517,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 06:41:22.545033,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 06:47:11.106804,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 06:52:57.474392,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 06:58:45.354830,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 07:04:35.274815,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 07:10:25.251359,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 07:16:14.088525,trans+global+group+inc,0,0.016200000420212746,0,0,0,0,0
2022-02-18 07:22:03.983901,trans+global+group+inc,0,0.016200000420212746,0,0,1,0,0
2022-02-18 07:27:52.573391,trans+global+group+inc,1,0.016200000420212746,0,0,1,0,0
2022-02-18 07:33:42.401716,trans+global+group+inc,1,0.016200000420212746,0,0,1,0,0
2022-02-18 07:39:30.041672,trans+global+group+inc,1,0.016200000420212746,0,0,1,0,0
2022-02-18 07:45:17.844070,trans+global+group+inc,1,0.017500000074505806,0,0,1,0,0
2022-02-18 07:51:05.811850,trans+global+group+inc,1,0.016950000077486038,0,0,1,0,0
2022-02-18 07:56:53.709916,trans+global+group+inc,1,0.01730000041425228,0,0,1,0,0
2022-02-18 08:02:39.919172,trans+global+group+inc,1,0.01769999973475933,0,0,1,0,0
2022-02-18 08:08:30.304036,trans+global+group+inc,1,0.018400000408291817,0,0,1,0,0
2022-02-18 08:14:17.467882,trans+global+group+inc,1,0.017500000074505806,0,0,1,0,0
2022-02-18 08:20:04.123555,trans+global+group+inc,1,0.017999999225139618,0,0,0,0,0
2022-02-18 08:25:52.448386,trans+global+group+inc,0,0.017899999395012856,0,0,0,0,0
2022-02-18 08:31:38.078651,trans+global+group+inc,0,0.017799999564886093,0,0,0,0,0
2022-02-18 08:37:40.494966,trans+global+group+inc,0,0.017899999395012856,0,0,0,0,0
2022-02-18 08:43:28.230403,trans+global+group+inc,1,0.017999999225139618,0,0,0,0,0
2022-02-18 08:49:15.475759,trans+global+group+inc,1,0.01810000091791153,0,0,0,0,0
2022-02-18 08:55:01.756968,trans+global+group+inc,1,0.01810000091791153,0,0,0,0,0
2022-02-18 09:00:48.964796,trans+global+group+inc,1,0.017999999225139618,0,0,0,0,0
2022-02-18 09:06:38.698952,trans+global+group+inc,1,0.017899999395012856,0,0,0,0,0
2022-02-18 09:12:30.859376,trans+global+group+inc,1,0.017349999397993088,0,0,0,0,0
2022-02-18 09:18:19.675760,trans+global+group+inc,1,0.01759999990463257,0,0,0,0,0
2022-02-18 09:24:08.295949,trans+global+group+inc,1,0.016699999570846558,0,0,0,0,0
2022-02-18 09:29:55.989768,trans+global+group+inc,1,0.01720000058412552,0,0,0,0,0
2022-02-18 09:35:41.942694,trans+global+group+inc,0,0.01720000058412552,0,0,0,0,0
2022-02-18 09:41:28.915180,trans+global+group+inc,0,0.017400000244379044,0,0,0,0,0
2022-02-18 09:47:20.911106,trans+global+group+inc,0,0.01720000058412552,0,0,0,0,0
2022-02-18 09:53:07.064977,trans+global+group+inc,0,0.01744999922811985,0,0,0,0,0
2022-02-18 09:58:54.423052,trans+global+group+inc,0,0.01759999990463257,0,0,0,0,0
2022-02-18 10:04:41.150004,trans+global+group+inc,0,0.01744999922811985,0,0,0,0,0
2022-02-18 10:10:28.913942,trans+global+group+inc,0,0.017400000244379044,0,0,0,0,0
2022-02-18 10:16:15.426445,trans+global+group+inc,0,0.01759999990463257,0,0,0,0,0
2022-02-18 10:22:02.736236,trans+global+group+inc,0,0.017500000074505806,0,0,0,0,0
2022-02-18 10:27:54.141699,trans+global+group+inc,0,0.017470000311732292,0,0,0,0,0
2022-02-18 10:33:43.369382,trans+global+group+inc,0,0.01759999990463257,0,0,0,0,0
2022-02-18 10:39:30.744383,trans+global+group+inc,0,0.016899999231100082,0,0,0,0,0
2022-02-18 10:45:19.703398,trans+global+group+inc,0,0.016599999740719795,0,0,0,0,0
2022-02-18 10:51:07.655533,trans+global+group+inc,0,0.016699999570846558,0,0,0,0,0
2022-02-18 10:56:53.366493,trans+global+group+inc,0,0.01720000058412552,0,0,0,0,0
2022-02-18 11:02:41.914154,trans+global+group+inc,0,0.01720000058412552,0,0,0,0,0
2022-02-18 11:08:30.843917,trans+global+group+inc,0,0.017500000074505806,0,0,0,0,0
2022-02-18 11:14:17.698574,trans+global+group+inc,0,0.017400000244379044,0,0,0,0,0
2022-02-18 11:20:03.182480,trans+global+group+inc,0,0.01759999990463257,0,0,0,0,0
2022-02-18 11:25:50.694787,trans+global+group+inc,0,0.017650000751018524,0,0,0,0,0
2022-02-18 11:31:36.993537,trans+global+group+inc,0,0.017500000074505806,0,0,0,0,0
2022-02-18 11:37:26.205872,trans+global+group+inc,1,0.01730000041425228,0,0,0,0,0
2022-02-18 11:43:13.015428,trans+global+group+inc,1,0.01759999990463257,0,0,0,0,0
2022-02-18 11:49:02.221696,trans+global+group+inc,1,0.01769999973475933,0,0,0,0,0
2022-02-18 11:54:49.178121,trans+global+group+inc,1,0.017899999395012856,0,0,0,0,0
2022-02-18 12:00:36.209472,trans+global+group+inc,1,0.017650000751018524,0,0,0,0,0
2022-02-18 12:06:25.339501,trans+global+group+inc,0,0.01810000091791153,0,0,0,0,0
2022-02-18 12:12:16.456067,trans+global+group+inc,0,0.01810000091791153,0,0,0,0,0
2022-02-18 12:18:07.904696,trans+global+group+inc,0,0.01790500059723854,0,0,0,0,0
2022-02-18 12:23:54.669393,trans+global+group+inc,0,0.017999999225139618,0,0,0,0,0
2022-02-18 12:29:42.256593,trans+global+group+inc,0,0.01810000091791153,0,0,0,0,0
2022-02-18 12:35:29.415891,trans+global+group+inc,0,0.01779000088572502,0,0,0,0,0
2022-02-18 12:41:14.901491,trans+global+group+inc,0,0.017500000074505806,0,0,0,0,0
2022-02-18 12:47:01.298877,trans+global+group+inc,0,0.017799999564886093,0,0,0,0,0
2022-02-18 12:52:52.760096,trans+global+group+inc,0,0.017899999395012856,0,0,0,0,0
2022-02-18 12:58:40.689876,trans+global+group+inc,0,0.017999999225139618,0,0,0,0,0
2022-02-18 13:04:26.183835,trans+global+group+inc,0,0.01773500069975853,0,0,0,0,0
2022-02-18 13:10:15.001268,trans+global+group+inc,0,0.017899999395012856,0,0,0,0,0
2022-02-18 13:16:04.626038,trans+global+group+inc,0,0.017899999395012856,0,0,0,0,0
2022-02-18 13:21:54.035603,trans+global+group+inc,0,0.017799999564886093,0,0,0,0,0
2022-02-18 13:27:45.502710,trans+global+group+inc,0,0.017899999395012856,0,0,0,0,0
2022-02-18 13:33:34.328466,trans+global+group+inc,0,0.01759999990463257,0,0,0,0,0
